Date,Time,Category,Item,Qty,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Notes,Customer ID
2024-07-06,11:20:01,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,ElSxLh1n6oBTWYEIJWCUTd4eV,,WHBWQTSY3ZEH29RG5CA8PRSKW0
2024-07-06,11:18:10,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,k52eHmsDKYuPPd7GUB0xfl4eV,,
2024-07-06,11:18:10,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,k52eHmsDKYuPPd7GUB0xfl4eV,,
2024-07-06,11:18:10,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,k52eHmsDKYuPPd7GUB0xfl4eV,A pint of home made vodka sauce,
2024-07-06,11:09:34,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,KihqzFga13jQcP2TpXmKucqeV,,E957ZB20YFJPEMW37HF8CQCZCW
2024-07-06,11:09:34,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,KihqzFga13jQcP2TpXmKucqeV,A full quart of of our home made vodka sauce.,E957ZB20YFJPEMW37HF8CQCZCW
2024-07-06,11:09:34,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,KihqzFga13jQcP2TpXmKucqeV,,E957ZB20YFJPEMW37HF8CQCZCW
2024-07-06,11:09:34,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KihqzFga13jQcP2TpXmKucqeV,,E957ZB20YFJPEMW37HF8CQCZCW
2024-07-06,11:07:14,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,KcSsPJsrunWkiMKVITnEblmeV,,
2024-07-06,11:07:14,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KcSsPJsrunWkiMKVITnEblmeV,,
2024-07-06,11:03:09,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,khQDuRan0oNSiQPlx6mWDgteV,,
2024-07-06,11:03:09,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,khQDuRan0oNSiQPlx6mWDgteV,,
2024-07-06,11:02:23,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,W01Vlr7ZBhWECrtXqeeFvnfeV,,51JW3287DRS3FFAZ61A5PVHA84
2024-07-06,11:00:37,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,s9OOHRUeOoE7eIvD5H4enPjeV,,
2024-07-06,10:59:55,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,OE3VzpXEYN9pCbiF6J1VyIkeV,A pint of home made vodka sauce,
2024-07-06,10:59:55,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,OE3VzpXEYN9pCbiF6J1VyIkeV,,
2024-07-06,10:59:55,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,OE3VzpXEYN9pCbiF6J1VyIkeV,,
2024-07-06,10:56:37,Lasagna,Veggie Lasagna,2,$30.00,$0.00,$30.00,$2.78,6eRlJ1sNe6SiFO2QCeK1xr2eV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",972AAP225EKSP7C5T2G79GSZK4
2024-07-06,10:56:37,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,6eRlJ1sNe6SiFO2QCeK1xr2eV,A pint of home made vodka sauce,972AAP225EKSP7C5T2G79GSZK4
2024-07-06,10:53:04,Lasagna,Veggie Lasagna,2,$30.00,$0.00,$30.00,$2.78,OysULBZ8EQZZGLPbTaALSsueV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",
2024-07-06,10:50:44,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,khQJroNOuTVwlEDwd2dFu2keV,,AZ5HCM6E9QAQZ9NA8MK92RQ49R
2024-07-06,10:50:44,Lasagna,Veggie Lasagna,2,$30.00,$0.00,$30.00,$2.77,khQJroNOuTVwlEDwd2dFu2keV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",AZ5HCM6E9QAQZ9NA8MK92RQ49R
2024-07-06,10:47:22,Drinks,Drank!!,2,$10.00,$0.00,$10.00,$0.92,sHvUJqbcq0XOefKTi2EOBomeV,,
2024-07-06,10:47:10,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,G4njDkTpK8f4UzOgyHzmju8eV,,9ME13G2E5YH5SD1DJPVNYAKXD8
2024-07-06,10:45:24,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,gVZMLxf3yIXSo3YOcZhNyPyeV,,
2024-07-06,10:34:53,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,IvSx4T362nen6ULkfiUBhqreV,,P9YB38BAWRZXRDFM8H51NK6NV4
2024-07-06,10:34:16,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,eEn7z8MtHW9j7tTscraTNT6eV,,YV73E45EJXA19WZ2C3JWCD7TCM
2024-07-06,10:33:19,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,stWgIVpRBu3bzFXDRpdSY8eeV,,C2QRSPNJQ8CJ63JAHZ07GEJPHW
2024-07-06,10:31:48,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,eQn4JPqMA5kTBwt4M3SnIK9eV,,ZG0XJPMSPJTB5AX4JV72M8SZJW
2024-07-06,10:24:43,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,EnTlfCpn4GCGLvXOE6awJzseV,,HP3KH3XYMNAD76WVSGGMEXP9JM
2024-07-06,10:24:43,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,EnTlfCpn4GCGLvXOE6awJzseV,,HP3KH3XYMNAD76WVSGGMEXP9JM
2024-07-06,10:23:41,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,khwfSYqV8L0BH0wQ9iGOlj8eV,,
2024-07-06,10:23:32,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,CSRxLIrFwiypOtYjVh504K0eV,,YBBE125K31T96VRPY8B0DJYB94
2024-07-06,10:22:37,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,IzUhK2SEsjd7dacZWPTC0GteV,,V143GP1KKCFJ0JPMYJ1Z8VAKQW
2024-07-06,10:22:37,Drinks,Drank!!,2,$10.00,$0.00,$10.00,$0.93,IzUhK2SEsjd7dacZWPTC0GteV,,V143GP1KKCFJ0JPMYJ1Z8VAKQW
2024-07-06,10:20:38,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,ADaJV5uHLF42iGyjSdHzTdieV,A pint of home made vodka sauce,JWH61QQT5S4TFA7S72BCYG22W4
2024-07-06,10:20:38,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,ADaJV5uHLF42iGyjSdHzTdieV,,JWH61QQT5S4TFA7S72BCYG22W4
2024-07-06,10:19:08,Lasagna,Veggie Lasagna,1,$15.00,$0.00,$15.00,$1.39,gl7VxvkrZNa7Mg53JWicCQweV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",
2024-07-06,10:19:08,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,gl7VxvkrZNa7Mg53JWicCQweV,,
2024-07-06,10:16:23,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,MFqKlLOaw2PWQMpL537k1pveV,,
2024-07-06,10:15:48,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,Q708WtebgnwL9Azi6sdQZzmeV,,666SSKVJQPR35DCNJVARDCR42G
2024-07-06,10:15:02,Lasagna,Veggie Lasagna,1,$15.00,$0.00,$15.00,$1.39,ItPeTvCscXzb50FH35JyEmgeV,"Ingredients: Noodles (Egg, Caputo 00 Flour), Zucchini, Yellow Squash, Carrots, Onions, Ricotta, Parmesan, Mascarpone, Mozzarella, Red Sauce (Whole Peeled Plum Tomatoes, Carrots, Onions, Basil, Parsley, Butter, Salt, Pepper, Red Pepper Flakes, Paprika, Extra Virgin Olive Oil, Garlic)",
2024-07-06,10:13:51,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,S8WNSx0jhBiQU87Bo0v0QIveV,,XTMZZN972FHYJVA6EX1H6NPMDR
2024-07-06,10:13:51,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,S8WNSx0jhBiQU87Bo0v0QIveV,,XTMZZN972FHYJVA6EX1H6NPMDR
2024-07-06,10:13:51,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,S8WNSx0jhBiQU87Bo0v0QIveV,,XTMZZN972FHYJVA6EX1H6NPMDR
2024-07-06,10:12:13,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,y0MO6xaRRTrmHgGdF3ICiYzeV,,AT61878TYD6SS5J3QZK7XQ5YD8
2024-07-06,10:12:13,None,Custom Amount,1,$4.00,$0.00,$4.00,$0.37,y0MO6xaRRTrmHgGdF3ICiYzeV,,AT61878TYD6SS5J3QZK7XQ5YD8
2024-07-06,10:06:28,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,m6gdK7Us8kft9H1fVuIDlveeV,,
2024-07-06,10:06:18,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,4fqvUfVLyEJ8LDcGgqEJkAfeV,,ZZTZGRR6AD1SS135Q46CX7S984
2024-07-06,10:06:18,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,4fqvUfVLyEJ8LDcGgqEJkAfeV,A pint of home made vodka sauce,ZZTZGRR6AD1SS135Q46CX7S984
2024-07-06,10:04:55,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,asO0fYnEtxY2kOHqPPK0n0feV,,T4107E66Z3ZZMBY27XZ3Y15N1R
2024-07-06,10:04:55,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,asO0fYnEtxY2kOHqPPK0n0feV,,T4107E66Z3ZZMBY27XZ3Y15N1R
2024-07-06,10:04:28,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,uMPZkoff9oIE8LkivOuhkN8eV,A pint of home made vodka sauce,
2024-07-06,10:04:28,None,Wagyu Meatballs,8,$80.00,$0.00,$80.00,$7.40,uMPZkoff9oIE8LkivOuhkN8eV,,
2024-07-06,9:54:15,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,eYzsFbdvQ9xuMrJDiuvsIileV,,
2024-07-06,9:54:15,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,eYzsFbdvQ9xuMrJDiuvsIileV,,
2024-07-06,9:52:19,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,EfX9rP338GjnBgUZyz7MiUAfV,,S55W9GFGASJ2A5VAYPH0QHMYKM
2024-07-06,9:52:19,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,EfX9rP338GjnBgUZyz7MiUAfV,,S55W9GFGASJ2A5VAYPH0QHMYKM
2024-07-06,9:51:18,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,I9zWm26OguHbZdQSTv198KjeV,,5Y450Q296KA17RA8EBN00JRPSR
2024-07-06,9:50:00,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,k9YCxwHWW3iB1jRaM15PGnqeV,,55FB288NED5MMN7AYFARM8PSMG
2024-07-06,9:49:24,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,UhukE3QWD7mVFBQA15zbRHmeV,,
2024-07-06,9:49:24,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,UhukE3QWD7mVFBQA15zbRHmeV,,
2024-07-06,9:49:24,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,UhukE3QWD7mVFBQA15zbRHmeV,A pint of home made vodka sauce,
2024-07-06,9:43:58,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,6GrOimlhSmTotVohphrq6uqeV,A pint of home made vodka sauce,2743W3VD8S5M55SAVT0Y10HS3C
2024-07-06,9:43:58,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,6GrOimlhSmTotVohphrq6uqeV,,2743W3VD8S5M55SAVT0Y10HS3C
2024-07-06,9:43:00,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,gNTf97K3rF5b2dKQnahPfgveV,,7MKBY2A6WB11M4WY2BBCJGTTH8
2024-07-06,9:43:00,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,gNTf97K3rF5b2dKQnahPfgveV,A pint of home made vodka sauce,7MKBY2A6WB11M4WY2BBCJGTTH8
2024-07-06,9:37:55,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,QV9khcaAirpQT7q3AspsEOkeV,,6AEFEQQQ4D6AZEDHFJDST938S4
2024-07-06,9:37:55,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,QV9khcaAirpQT7q3AspsEOkeV,A full quart of of our home made vodka sauce.,6AEFEQQQ4D6AZEDHFJDST938S4
2024-07-06,9:36:32,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,miwryj4hiVw9JJKZwX1dxfveV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-07-06,9:36:32,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,miwryj4hiVw9JJKZwX1dxfveV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-07-06,9:36:32,Sauce,Bolognese,2,$20.00,$0.00,$20.00,$1.85,miwryj4hiVw9JJKZwX1dxfveV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-07-06,9:36:32,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,miwryj4hiVw9JJKZwX1dxfveV,,RZCWJ6NXF55TF0SC10NPB2M3GM
2024-07-06,9:30:27,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,4xDNX5iJf0IqkO6y0vkqHooeV,,NPD5MPKCEMJTX8D0XAEPXZFG00
2024-07-06,9:27:00,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,kpWaPSPCuAmlrn8Qls2Tn2geV,,1978XY9EKS0Z19TK938R05X39C
2024-07-06,9:25:59,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,8HHmt92h7V6h2gcLc1XrHkueV,,60RY054FPWEWRHF5YMATPJ680R
2024-07-06,9:25:59,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,8HHmt92h7V6h2gcLc1XrHkueV,,60RY054FPWEWRHF5YMATPJ680R
2024-07-06,9:25:59,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,8HHmt92h7V6h2gcLc1XrHkueV,,60RY054FPWEWRHF5YMATPJ680R
2024-07-06,9:21:51,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,M56hVCZ4lNxG6lVnXGCyGIweV,A pint of home made vodka sauce,9DHY1T0MJP93BMEHPKJ8Y19GVM
2024-07-06,9:21:51,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,M56hVCZ4lNxG6lVnXGCyGIweV,,9DHY1T0MJP93BMEHPKJ8Y19GVM
2024-07-06,9:21:51,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,M56hVCZ4lNxG6lVnXGCyGIweV,,9DHY1T0MJP93BMEHPKJ8Y19GVM
2024-07-06,9:16:02,Ravioli,Butternut Squash Ravioli,2,$40.00,$0.00,$40.00,$3.70,qUUN8BgF0e1E8aBUfxFnEWneV,,
2024-07-06,9:11:41,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,ecrhsAJ9aNl5dhGZxs57HlueV,,VC7S2RFNHNXFF3DRDQAKTA2VGR
2024-07-06,9:02:43,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,KwoUEnOHUF48DfXOArsMy7leV,A pint of home made vodka sauce,6D26PA405ZTARDB3Y8884Q211C
2024-07-06,9:02:43,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,KwoUEnOHUF48DfXOArsMy7leV,,6D26PA405ZTARDB3Y8884Q211C
2024-07-06,9:02:43,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,KwoUEnOHUF48DfXOArsMy7leV,,6D26PA405ZTARDB3Y8884Q211C
2024-07-02,18:06:05,Sauce,Vodka Sauce (Small),1,$8.00,-$1.60,$6.40,$0.59,mADDpbNzSgbAG0GwXwbf1O0eV,A pint of home made vodka sauce,BPJVB6ZBRW3BVS8FM2J9D1Q560
2024-07-02,18:00:23,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,MtETA3o7SX5TsiGyv9x7984eV,,J24QRZKKCSSSZQ3KRQ131BKPW8
2024-07-02,17:47:24,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,URoZI6BVvOUAhf1mmIaUH2qeV,,
2024-07-02,17:47:24,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,URoZI6BVvOUAhf1mmIaUH2qeV,A pint of home made vodka sauce,
2024-07-02,17:36:39,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,CMwuXBGcYEvnBnmH5qEF1O0eV,,
2024-07-02,17:36:39,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,CMwuXBGcYEvnBnmH5qEF1O0eV,A pint of home made vodka sauce,
2024-07-02,17:32:48,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,eacWOQO9Xf6qZd7H4VrEUdAfV,,
2024-07-02,17:31:05,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,CWXrj2lyNB5n499dCQleuuueV,,
2024-07-02,17:16:41,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,cjhOy0dvxjQLzfqmFSNtVMreV,,399SD5VHCTS2JGZB74GKV702X0
2024-07-02,17:16:01,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,MzDnrZf5pOMEkyWdp3Iu7tseV,,Q7JFVP1TZ6X1NKVDM3GK8T7HHR
2024-07-02,17:10:19,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,OaAS08YNa4EWTZI4iu5qIZ5eV,,S41EN58SFZ3KS2GPYXY97A94SG
2024-07-02,16:46:05,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,mwV6yLIST0hZp4WvyQJMcBxeV,,C410R85P1AS7TXVHP78HRKYG0G
2024-07-02,16:39:15,Drinks,Drank!!,1,$5.00,-$1.00,$4.00,$0.37,wLwIxvSASbvhd0kicWuoSYqeV,,Q75SZ3Y69D7QBE71EF6WHYBXBG
2024-07-02,16:38:03,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,mOe99LeoUIyibORgim3bjS4eV,A pint of home made vodka sauce,PGNQ825KXB6HW03NF5YD882ZG4
2024-07-02,16:38:03,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,mOe99LeoUIyibORgim3bjS4eV,,PGNQ825KXB6HW03NF5YD882ZG4
2024-07-02,16:36:51,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,Oym5ZKPKqQKwKX1vTIjWhE7eV,A pint of home made vodka sauce,QMHHS6HWHVNVRTJE36ETQW6JE0
2024-07-02,16:35:58,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,y4EbP5NcabC2033E9r27lL8eV,A pint of home made vodka sauce,9JJKXR618J3R2M3EQQ59JV4Y0C
2024-07-02,16:30:20,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,YbgfG44J7GVxnHYLyXl1W7meV,,DP768GYZZYHQN34GVGKSB0NHBG
2024-07-02,16:22:52,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,MBiZChu7gxFFIBEsT6B1v0keV,,
2024-07-02,16:20:43,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,M7VIiMECNHQQbE3qjsfQPMweV,,YZQM96FDZEEXB2KEFEAD6CMCPC
2024-07-02,16:04:33,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,mIndSzeeAM6G3jeCLUWaFv4eV,,X2J71SYKFQ9YV982EYEWQD6TA0
2024-07-02,16:04:33,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,mIndSzeeAM6G3jeCLUWaFv4eV,,X2J71SYKFQ9YV982EYEWQD6TA0
2024-07-02,15:53:15,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,MBa3BKVu8ViELe1yDXZyNvgeV,,ZQZ135NCK8YZRS60NV223XH2JW
2024-07-02,15:52:43,Sauce,Vodka Sauce (Small),1,$8.00,-$1.60,$6.40,$0.59,4db0WZbSGCaSnEHYx7FCKpleV,A pint of home made vodka sauce,4BZTAPWSZ95MQ2F1A5VT0KS1YG
2024-07-02,15:46:18,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,SqncRWJn3J2mspwyOCr7z65eV,,CTXJ7XD3H2C0G76PKDRBTBABJM
2024-07-02,15:46:18,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,SqncRWJn3J2mspwyOCr7z65eV,A pint of home made vodka sauce,CTXJ7XD3H2C0G76PKDRBTBABJM
2024-06-29,11:57:39,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,O0DlYkkl07CM9LStYbFTM2leV,A pint of home made vodka sauce,
2024-06-29,11:57:39,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,O0DlYkkl07CM9LStYbFTM2leV,,
2024-06-29,11:57:39,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,O0DlYkkl07CM9LStYbFTM2leV,,
2024-06-29,11:45:29,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,kHvbrt1gbWWsEkgGNd7BfNAfV,,6N1JG24MP1N5XY6MTKJFYZW45G
2024-06-29,11:44:44,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,cpIouYtkHEseWsqk5BlZKIzeV,,
2024-06-29,11:43:14,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,uwj6uV7N7U7QrQpLtE1zWMieV,,
2024-06-29,11:21:30,Sauce,Vodka Sauce Add On (Large),2,$30.00,$0.00,$30.00,$2.78,MRSv5qne4dbkUWgA1AZa6N3eV,A full quart of of our home made vodka sauce.,QVW1TXRHX90273KMDM6B4TAPZW
2024-06-29,11:19:34,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,IreqjonN9TyyLNzv794i6nmeV,A pint of home made vodka sauce,8EDKRSWHK45XD4VEDSSH5TKT80
2024-06-29,11:19:34,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,IreqjonN9TyyLNzv794i6nmeV,,8EDKRSWHK45XD4VEDSSH5TKT80
2024-06-29,11:19:34,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,IreqjonN9TyyLNzv794i6nmeV,,8EDKRSWHK45XD4VEDSSH5TKT80
2024-06-29,11:18:19,Drinks,Drank!!,2,$10.00,$0.00,$10.00,$0.92,agGjvwzJeSy1gpmiPsRZVipeV,,
2024-06-29,11:14:58,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,aKB4sQwnyJi30QZpw5t8F4eeV,,
2024-06-29,10:59:29,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,Sq3mSEOahcB7VIIHZFoLad7eV,,MA74VC3WD5BYV2E68T7QE03E7M
2024-06-29,10:56:36,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,8LdUhszsW1g1HZPCRW2TYLxeV,A pint of home made vodka sauce,
2024-06-29,10:56:36,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,8LdUhszsW1g1HZPCRW2TYLxeV,,
2024-06-29,10:56:36,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,8LdUhszsW1g1HZPCRW2TYLxeV,,
2024-06-29,10:42:46,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,iGhkNEtjlVqasdIrVRKB77reV,,
2024-06-29,10:42:33,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,m0vg9eEXQ52RSJxoNtizzd2eV,,BYHKQTRDCT5EQ33SGHWWHEHC1G
2024-06-29,10:41:38,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,sNiwdnPyn9ID57C8CtgXU57eV,,
2024-06-29,10:41:38,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,sNiwdnPyn9ID57C8CtgXU57eV,,
2024-06-29,10:35:37,Drinks,Drank!!,1,$5.00,$0.00,$5.00,$0.46,2shpL490cJ32qJiHUTqX726eV,,CN1TNH11DKVG9EZHJVE7EM1PTG
2024-06-29,10:35:25,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,k71f8GR7VknCXqdAsKqylQjeV,,
2024-06-29,10:33:07,Ravioli,Wagyu Beef Ravioli,1,$20.00,$0.00,$20.00,$1.85,eSsEetD49t9GGooUDy4IyhreV,,1PPDQWGVVTJNDA1QX07AYVC08W
2024-06-29,10:33:07,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,eSsEetD49t9GGooUDy4IyhreV,A pint of home made vodka sauce,1PPDQWGVVTJNDA1QX07AYVC08W
2024-06-29,10:32:17,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,ADiLktiyLzrO47nvjjlNSXjeV,A full quart of of our home made vodka sauce.,
2024-06-29,10:32:04,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,2Id8ZEnJLQahZPFa11jEMu0eV,A pint of home made vodka sauce,
2024-06-29,10:32:04,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,2Id8ZEnJLQahZPFa11jEMu0eV,,
2024-06-29,10:32:04,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,2Id8ZEnJLQahZPFa11jEMu0eV,,
2024-06-29,10:26:16,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,gjO35j3wMj96ZDwkz4VATdfeV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
2024-06-29,10:26:16,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,gjO35j3wMj96ZDwkz4VATdfeV,,F7ZYZWS0MX3WZ85YDGTJ66N3R4
